filename,true_class,true_label,anomaly_score,pred_label,box_x1,box_y1,box_x2,box_y2
broken_small/007.png,broken_small,DEFECT,0.7191076278686523,DEFECT,161.0,79.0,200.0,140.0
broken_small/008.png,broken_small,DEFECT,0.6996506452560425,DEFECT,103.0,142.0,175.0,199.0
broken_small/009.png,broken_small,DEFECT,0.7792884111404419,DEFECT,51.0,152.0,121.0,198.0
broken_small/010.png,broken_small,DEFECT,0.8504818677902222,DEFECT,110.0,34.0,196.0,131.0
broken_small/011.png,broken_small,DEFECT,0.7036612033843994,DEFECT,30.0,98.0,69.0,161.0
broken_small/012.png,broken_small,DEFECT,0.797248899936676,DEFECT,46.0,134.0,185.0,202.0
broken_small/013.png,broken_small,DEFECT,0.7552958130836487,DEFECT,117.0,29.0,190.0,87.0
broken_small/014.png,broken_small,DEFECT,0.6377381086349487,DEFECT,33.0,106.0,65.0,156.0
broken_small/015.png,broken_small,DEFECT,0.7485010623931885,DEFECT,128.0,41.0,189.0,106.0
broken_small/016.png,broken_small,DEFECT,0.7661240100860596,DEFECT,143.0,48.0,194.0,110.0
broken_small/017.png,broken_small,DEFECT,0.8513934016227722,DEFECT,24.0,63.0,73.0,136.0
broken_small/018.png,broken_small,DEFECT,0.8801559209823608,DEFECT,30.0,100.0,128.0,199.0
broken_small/019.png,broken_small,DEFECT,0.8367069959640503,DEFECT,32.0,108.0,93.0,188.0
broken_small/020.png,broken_small,DEFECT,0.8554682731628418,DEFECT,128.0,103.0,199.0,187.0
broken_small/021.png,broken_small,DEFECT,0.7771888971328735,DEFECT,154.0,105.0,197.0,168.0
contamination/000.png,contamination,DEFECT,0.7228214144706726,DEFECT,57.0,60.0,158.0,150.0
contamination/001.png,contamination,DEFECT,0.5749680399894714,DEFECT,96.0,74.0,164.0,189.0
contamination/002.png,contamination,DEFECT,0.6720993518829346,DEFECT,76.0,116.0,120.0,163.0
contamination/003.png,contamination,DEFECT,0.5,DEFECT,177.0,108.0,189.0,122.0
contamination/004.png,contamination,DEFECT,0.5647054314613342,DEFECT,46.0,132.0,104.0,191.0
contamination/005.png,contamination,DEFECT,0.8418124318122864,DEFECT,62.0,64.0,160.0,163.0
contamination/006.png,contamination,DEFECT,0.7703319787979126,DEFECT,62.0,71.0,167.0,170.0
contamination/007.png,contamination,DEFECT,1.0,DEFECT,102.0,66.0,211.0,223.0
contamination/008.png,contamination,DEFECT,0.7562402486801147,DEFECT,77.0,52.0,187.0,138.0
contamination/009.png,contamination,DEFECT,0.8345884084701538,DEFECT,78.0,74.0,153.0,146.0
contamination/010.png,contamination,DEFECT,0.8495184183120728,DEFECT,82.0,70.0,161.0,148.0
contamination/011.png,contamination,DEFECT,0.6040493249893188,DEFECT,69.0,61.0,158.0,152.0
contamination/012.png,contamination,DEFECT,0.5568110942840576,DEFECT,85.0,82.0,153.0,151.0
contamination/013.png,contamination,DEFECT,0.9061827063560486,DEFECT,0.0,66.0,125.0,147.0
contamination/014.png,contamination,DEFECT,0.7078548073768616,DEFECT,81.0,119.0,112.0,223.0
contamination/015.png,contamination,DEFECT,0.7907736301422119,DEFECT,70.0,62.0,155.0,140.0
contamination/016.png,contamination,DEFECT,0.5221382975578308,DEFECT,67.0,81.0,142.0,157.0
contamination/017.png,contamination,DEFECT,0.9514486789703369,DEFECT,0.0,0.0,142.0,125.0
contamination/018.png,contamination,DEFECT,0.881346583366394,DEFECT,143.0,62.0,223.0,133.0
contamination/019.png,contamination,DEFECT,0.5324404835700989,DEFECT,174.0,110.0,186.0,127.0
contamination/020.png,contamination,DEFECT,0.545715868473053,DEFECT,83.0,90.0,117.0,159.0
