filename,true_class,true_label,anomaly_score,pred_label,box_x1,box_y1,box_x2,box_y2
contamination/000.png,contamination,DEFECT,0.7106720209121704,DEFECT,57.0,59.0,158.0,151.0
contamination/001.png,contamination,DEFECT,0.5622644424438477,DEFECT,96.0,73.0,163.0,188.0
contamination/002.png,contamination,DEFECT,0.6758519411087036,DEFECT,76.0,115.0,120.0,164.0
contamination/003.png,contamination,DEFECT,0.49999988079071045,NORMAL,177.0,106.0,189.0,122.0
contamination/004.png,contamination,DEFECT,0.5688827633857727,DEFECT,44.0,132.0,104.0,191.0
contamination/005.png,contamination,DEFECT,0.8453953862190247,DEFECT,62.0,64.0,161.0,163.0
contamination/006.png,contamination,DEFECT,0.7768458724021912,DEFECT,62.0,70.0,167.0,170.0
contamination/007.png,contamination,DEFECT,1.0,DEFECT,102.0,66.0,212.0,223.0
contamination/008.png,contamination,DEFECT,0.7599326968193054,DEFECT,76.0,52.0,187.0,138.0
contamination/009.png,contamination,DEFECT,0.8387705087661743,DEFECT,78.0,73.0,153.0,145.0
contamination/010.png,contamination,DEFECT,0.8537151217460632,DEFECT,82.0,69.0,162.0,148.0
contamination/011.png,contamination,DEFECT,0.6078716516494751,DEFECT,69.0,60.0,159.0,153.0
contamination/012.png,contamination,DEFECT,0.5572283267974854,DEFECT,84.0,81.0,155.0,152.0
contamination/013.png,contamination,DEFECT,0.9228407740592957,DEFECT,0.0,66.0,125.0,148.0
contamination/014.png,contamination,DEFECT,0.7190689444541931,DEFECT,80.0,118.0,112.0,223.0
contamination/015.png,contamination,DEFECT,0.7927848696708679,DEFECT,70.0,61.0,155.0,139.0
contamination/016.png,contamination,DEFECT,0.5435213446617126,DEFECT,67.0,77.0,140.0,159.0
contamination/017.png,contamination,DEFECT,0.9435763359069824,DEFECT,0.0,0.0,143.0,126.0
contamination/018.png,contamination,DEFECT,0.8852308988571167,DEFECT,143.0,62.0,221.0,133.0
contamination/019.png,contamination,DEFECT,0.5399250984191895,DEFECT,173.0,110.0,186.0,130.0
contamination/020.png,contamination,DEFECT,0.5548523664474487,DEFECT,83.0,92.0,117.0,161.0
